fiscal_yr,service_id,service_name_en,service_name_fr,service_standard_id,service_standard_en,service_standard_fr,type,channel,channel_comments_en,channel_comments_fr,target,volume_meeting_target,total_volume,performance,comments_en,comments_fr,target_met,standards_targets_uri_en,standards_targets_uri_fr,performance_results_uri_en,performance_results_uri_fr,owner_org,owner_org_title
2023-2024,2224,AAFC Contact Centre,Centre d’appels de la Direction des programmes du revenu agricole (DPRA),3261,Answer calls received within 60 seconds,On répond aux appels dans un délai de 60 secondes,TML,TEL,,,0.9,31283,31689,0.9872,,,Y,https://agriculture.canada.ca/en/agricultural-programs-and-services/agristability/resources/service-standard-statistics#a1,https://agriculture.canada.ca/fr/programmes-services-agricoles/agri-stabilite/ressources/statistiques-normes-service#a1,https://agriculture.canada.ca/en/agricultural-programs-and-services/agristability/resources/service-standard-statistics#a1,https://agriculture.canada.ca/fr/programmes-services-agricoles/agri-stabilite/ressources/statistiques-normes-service#a1,aafc-aac,Agriculture and Agri-Food Canada | Agriculture et Agroalimentaire Canada
2023-2024,1560,IRAP Advisory Services through Contributions to Organizations,Services-conseils du PARI - contributions aux organismes,STAN00005469,Services delivered are relevant to clients' business,Les services fournis correspondent aux besoins opérationnels des clients.,ACY,OTH,"The service standard is administered through the following channels: 
•Telephone 
•In-person
•Email","La norme de service est administrée par les voies suivantes :
• au téléphone; 
• en personne;
• courriel",0.85,1571,1795,0.8752,Post Service Assessment is sent to clients who have received a service from an organization in a given Fiscal Year.  Business Volume number represents the number of clients who have complated the Post Service Assessment. The Annual Business Volume Satisfying Standard was recorded by the service as a percentage (87%).,L'évaluation après service est envoyée aux clients qui ont reçu un service d'une organisation au cours d'un exercice donné. Le nombre de volumes d'affaires représente le nombre de clients qui ont complété l'évaluation après service. La norme de satisfaction du volume d'affaires annuel a été enregistrée par le service comme un pourcentage (87%),Y,https://nrc.canada.ca/en/support-technology-innovation/nrc-irap-service-standards,https://nrc.canada.ca/fr/soutien-linnovation-technologique/normes-service-pari-cnrc,,,nrc-cnrc,National Research Council Canada | Conseil national de recherches Canada
2023-2024,1560,IRAP Advisory Services through Contributions to Organizations,Services-conseils du PARI - contributions aux organismes,STAN00005470,Services are completed in a reasonable time frame,Les services sont fournis dans un délai raisonnable.,TML,OTH,"The service standard is administered through the following channels: 
•Telephone 
•In-person
•Email","La norme de service est administrée par les voies suivantes :
• au téléphone; 
• en personne;
• courriel",0.85,1566,1795,0.8724,Post Service Assessment is sent to clients who have received a service from an organization in a given Fiscal Year.  Business Volume number represents the number of clients who have complated the Post Service Assessment. The Annual Business Volume Satisfying Standard was recorded by the service as a percentage (88%).,L'évaluation après service est envoyée aux clients qui ont reçu un service d'une organisation au cours d'un exercice donné. Le nombre de volumes d'affaires représente le nombre de clients qui ont complété l'évaluation après service. La norme de satisfaction du volume d'affaires annuel a été enregistrée par le service comme un pourcentage (88%),Y,https://nrc.canada.ca/en/support-technology-innovation/nrc-irap-service-standards,https://nrc.canada.ca/fr/soutien-linnovation-technologique/normes-service-pari-cnrc,,,nrc-cnrc,National Research Council Canada | Conseil national de recherches Canada
2023-2024,1275,IRAP Advisory Services to Firms,Services-conseils du PARI aux entreprises,2165,"IRAP identifies and addresses the needs of funded clients, providing the highest-quality services in a courteous and professional way.","Le PARI détermine les besoins des clients financés et y répond en toute confidentialité, en fournissant des services de la plus haute qualité de façon courtoise et professionnelle.",OTH,OTH,"The service standard is administered through the following channels: 
•Telephone 
•In-person
•Email","La norme de service est administrée par les voies suivantes :
• au téléphone; 
• en personne;
• courriel",0.95,3372,3463,0.9737,"Total Annual Business Volume represents the total number of funded firms who started new projects in a given fiscal year (includes  NRC IRAP support to firms for technology innovation projects and for the youth employment program) .
The Annual Business Volume Satisfying Standard was recorded by the service as a percentage (97%).","Le volume d'activités annuel total représente le nombre d'entreprises financées qui ont lancé de nouveaux projetsau cours d'un exercice financier particulier  (comprend le support  aux entreprises du PARI CNRC pour les projets d'innovation technologique et pour le programme emploi jeunesse). 

Le volume d'activité annuel satisfaisant la norme de service a été enregistrée par le service sous forme de pourcentage (97%).",Y,https://nrc.canada.ca/en/support-technology-innovation/nrc-irap-service-standards,https://nrc.canada.ca/fr/soutien-linnovation-technologique/normes-service-pari-cnrc,,,nrc-cnrc,National Research Council Canada | Conseil national de recherches Canada
2023-2024,1275,IRAP Advisory Services to Firms,Services consultatifs du PARI aux  entreprises,STAN00005466,Advisory services delivered to IRAP funded clients are appropriate to the project and/or firm,Le PARI offre aux clients financés des services consultatifs adaptés au projet ou à l'entreprise.,ACY,OTH,"The service standard is administered through the following channels: 
•Telephone 
•In-person
•Email","La norme de service est administrée par les voies suivantes :
• au téléphone; 
• en personne;
• courriel",0.95,2029,2110,0.9616,"The Annual Business Volume represents the  number of firms that received funding during a fiscal year for an ongoing innovation project, starting in that given fiscal year or before.  (includes  NRC IRAP support to firms for technology innovation projects and for the youth employment program) .
The Annual Business Volume Satisfying Standard was recorded by the service as a percentage (96%).","Le volume d'affaires annuel représente le nombre d'entreprises qui ont reçu du financement au cours d'un exercice financier pour un projet d'innovation en cours, commençant au cours de cet exercice financier ou avant. (comprend le soutien du PARI CNRC aux entreprises pour les projets d'innovation technologique et pour le programme d'emploi des jeunes) .
La norme de satisfaction du volume d'affaires annuel a été enregistrée par le service en pourcentage (96%)",Y,https://nrc.canada.ca/en/support-technology-innovation/nrc-irap-service-standards,https://nrc.canada.ca/fr/soutien-linnovation-technologique/normes-service-pari-cnrc,,,nrc-cnrc,National Research Council Canada | Conseil national de recherches Canada
2023-2024,1275,IRAP Advisory Services to Firms,Services consultatifs du PARI aux  entreprises,STAN00005467,IRAP staff delivering advisory services to funded clients is responsive and available to assist clients,Le personnel du PARI offre aux clients financés des services consultatifs de façon dynamique et est prêt à leur fournir du soutien.,TML,OTH,"The service standard is administered through the following channels: 
•Telephone 
•In-person
•Email","La norme de service est administrée par les voies suivantes :
• au téléphone; 
• en personne;
• courriel",0.95,2070,2110,0.981,"The Annual Business Volume represents the number of firms that received funding during a fiscal year for an ongoing innovation project, starting in that given fiscal year or before (includes NRC IRAP support to firms for technology innovation projects and for the youth employment program). The Annual Business Volume Satisfying Standard was recorded by the service as a percentage (98%).","Le volume d'affaires annuel représente le nombre d'entreprises qui ont reçu du financement au cours d'un exercice financier pour un projet d'innovation en cours, commençant au cours de cet exercice financier ou avant (comprend le soutien du PARI CNRC aux entreprises pour les projets d'innovation technologique et pour le programme d'emploi des jeunes). La norme de satisfaction du volume d'affaires annuel a été enregistrée par le service en pourcentage (98%).",Y,https://nrc.canada.ca/en/support-technology-innovation/nrc-irap-service-standards,https://nrc.canada.ca/fr/soutien-linnovation-technologique/normes-service-pari-cnrc,,,nrc-cnrc,National Research Council Canada | Conseil national de recherches Canada
2023-2024,1275,IRAP Grants and Contributions,Subventions et contributions du PARI,1211,"IRAP timelines to provide a funding decision vary based upon the scale of IRAP contributions to the project:
• up to $50,000 - 20 business days 
• up to $500,000 - 30 business days
• up to $3,00,000 - 45 business days
• up to $10,000,000 - 65 business days","Le délai d’exécution du PARI pour rendre une décision de financement varie en fonction des contributions du PARI au projet :
• jusqu’à 50 000 $ - 20 jours ouvrables; 
• jusqu’à 500 000 $ - 30 jours ouvrables;
• jusqu’à 3 000 000 $ - 45 jours ouvrables;
• jusqu’à 10 000 000 $ - 60 jours ouvrables.",TML,ONL,"The service standard is administered through the following channels: 
•Telephone 
•In-person
•Online","La norme de service est administrée par les voies suivantes :
• au téléphone; 
• en personne;
• courriel
•en ligne",0.85,2128,2576,0.8261,"Total Annual Business Volume represents the total number of funded firms who started new projects in a given fiscal year (includes  NRC IRAP support to firms for technology innovation projects and for the youth employment program) .
The Annual Business Volume Satisfying Standard was recorded  a percentage (83%) of these firms for which the funding decission was completed within a specified timeframe.
Funding decision was provided with following averages:
9 days for projects with a contribution $50,000 or less
22 days for projects with a contribution of $500,000 or less
40 days for projects with a contribution above $500,000 and less than $3 million
92 days for projects with a contribution above $3 million and less than $10 million.","Le volume d'activités annuel total représente le nombre d'entreprises financées qui ont lancé de nouveaux projetsau cours d'un exercice financier particulier  (comprend le support  aux entreprises du PARI CNRC pour les projets d'innovation technologique et pour le programme emploi jeunesse). 

Le volume d'activité annuel satisfaisant la norme de service a été enregistrée par le service sous forme de pourcentage (83%). 
9 jours pour les projets avec contribution de 50 000 $ ou moins
22 jours ouvrables pour un projet avec contribution de 500 000 $ ou moins
40 jours pour les projets avec contribution de plus de 500 000 $ mais d'au plus 3 millions $
92 jours pour les projets avec contribution de plus de 3 millions $ mais d’au plus 10 millions $",N,https://nrc.canada.ca/en/support-technology-innovation/nrc-irap-service-standards,https://nrc.canada.ca/fr/soutien-linnovation-technologique/normes-service-pari-cnrc,,,nrc-cnrc,National Research Council Canada | Conseil national de recherches Canada
2023-2024,1275,IRAP Grants and Contributions,Subventions et contributions du PARI,1222,IRAP issues payments within 35 business days of receiving all required documents and a correctly completed claim form.,Le PARI verse les paiements dans les 35 jours ouvrables suivant la réception de tous les documents requis et d'un formulaire de demande dûment rempli.,TML,ONL,"The service standard is administered through the following channels: 
